"Model","Scenario","Region","Variable","Unit","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2070","2080","2090","2100"
"REMIND-MAgPIE 3.0-4.4","Current Policies","World","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",12.8075,15.2616,17.1429,19.8746,22.1637,23.8984,25.9121,27.4104,29.0143,32.2706,36.29880000000001,40.31769999999999,43.1026
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Canada, NZ, Australia","Final Energy|Transportation","EJ/yr","","","",3.6428,4.096,4.283300000000001,4.3264,4.2155,3.9841,3.6537,3.317,3.0673,2.9525,2.8959,2.9104,2.9077,2.9878,3.0191,3.0743
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Canada, NZ, Australia","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.6526000000000001,0.7011,0.7504,0.7899999999999999,0.7980999999999999,0.7939999999999999,0.7870999999999999,0.7886,0.8122,0.8583000000000001,0.9266,0.9807,1.0403
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|China","Final Energy|Transportation","EJ/yr","","","",7.2946,11.3069,15.9195,20.4999,22.2996,21.531,20.7654,19.48239999999999,18.0597,17.6062,16.7881,16.1216,15.7955,15.2411,14.5195,13.6064
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|China","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",1.6809,2.7948,3.0048,3.6256,4.122899999999999,4.342099999999999,4.7186,4.627299999999999,4.4471,4.541300000000001,4.503200000000001,4.2003,3.579
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation","EJ/yr","","","",4.3843,4.924799999999999,5.687099999999999,5.964,5.9999,6.0638,5.8042,5.5381,5.0453,4.8757,5.0086,5.0936,5.1705,5.3013,5.173,5.116899999999999
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.5388000000000001,0.5379,0.6322,0.7838999999999999,0.9069,0.9701,1.0266,1.0899,1.1512,1.2317,1.3053,1.2894,1.2548
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|EU 28","Final Energy|Transportation","EJ/yr","","","",17.9425,18.024,18.4175,18.8952,18.1712,16.6003,14.6951,13.0162,11.9557,11.5343,11.2918,11.0951,10.9358,10.977,10.8615,10.6701
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|EU 28","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",1.9196,1.9037,1.9107,1.9018,1.9037,1.889,1.8842,1.8975,1.9199,1.9455,2.0098,1.9946,2.01
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|India","Final Energy|Transportation","EJ/yr","","","",1.7626,2.8245,4.4827,5.9871,8.328,10.9236,13.1878,14.8201,15.9466,16.8217,17.05,17.7961,19.0553,20.3046,20.7326,20.9023
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|India","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.4481,0.6852999999999999,1.0154,1.3407,1.5983,1.7584,1.9412,2.2384,2.6489,3.412799999999999,4.3378,5.103,5.8264
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Japan","Final Energy|Transportation","EJ/yr","","","",3.8694,3.5858,3.6501,3.7022,3.5892,3.3501,2.9882,2.5761,2.2383,2.0083,1.8749,1.7978,1.6861,1.646,1.5778,1.5136
