"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Industry|Non-ferrous metals","EJ/yr",0.057101929,0.057771446,0.057232304,0.055779897,0.053787235,0.051686599,0.049606336,0.047364124,0.044916115,0.042204312,0.039374773,0.036954332,0.034634541,0.032576536,0.030675543,0.02893777,0.027311969
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.0992185,0.1038373,0.1071343,0.109050115,0.11543729,0.120417456,0.12441312,0.127462375,0.129883611,0.132120832,0.133139111,0.131481981,0.130822064,0.130274298,0.129672653,0.129173825,0.128487057
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.582965167,0.942309689,1.246100353,1.42248519,1.59027058,1.735110924,1.820734591,1.906581301,1.990658067,2.10023095,2.20909842,2.29080118,2.36036061,2.43325937,2.41393662,2.39712216,2.36396031
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Transportation|Rail","EJ/yr",0.062697363,0.069002145,0.070351298,0.069284824,0.06959777,0.07130567,0.07341969,0.07498652,0.07672525,0.07829298,0.07989498,0.08076198,0.08129799,0.0815329,0.08186094,0.08219958,0.08288055
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Transportation|Road|Passenger","EJ/yr",1.173284867,1.108978152,1.000947323,0.897549542,0.794650882,0.747060022,0.709877007,0.701594092,0.700514936,0.701073793,0.698247451,0.687660371,0.677449604,0.66626869,0.65542549,0.644896236,0.634194127
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Industry|Chemicals","EJ/yr",0.414681715,0.438230743,0.449695455,0.441271777,0.425143878,0.416594822,0.411945947,0.405544731,0.399998662,0.394968376,0.388185817,0.380139012,0.374210874,0.368900305,0.363416768,0.3575732,0.352542299
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Industry|Cement","EJ/yr",0.0149126,0.0143339,0.0143892,0.01616256,0.01771046,0.01831143,0.018439195,0.018524107,0.018362015,0.018129198,0.017660967,0.017025015,0.016532563,0.016105197,0.015691524,0.015314453,0.014945372
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Industry|Steel","EJ/yr",0.487653564,0.480839231,0.467075376,0.450760009,0.446665914,0.435504311,0.417944051,0.394630812,0.368144112,0.340921081,0.313332867,0.289640227,0.266566494,0.24581381,0.225603961,0.20737143,0.190637945
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Transportation|Road|Freight","EJ/yr",0.579305783,0.631503604,0.694309312,0.748633118,0.784470801,0.809273851,0.829449602,0.857439689,0.888613677,0.924547704,0.952537329,0.955964395,0.964953869,0.973101684,0.979175169,0.985836929,0.994673317
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Transportation|Aviation","EJ/yr",0.0992185,0.1038373,0.1071343,0.109050115,0.11543729,0.120417456,0.12441312,0.127462375,0.129883611,0.132120832,0.133139111,0.131481981,0.130822064,0.130274298,0.129672653,0.129173825,0.128487057
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-12","Final Energy|Transportation|Maritime","EJ/yr",0.130776976,0.130893036,0.13179039,0.135723212,0.140463315,0.144866954,0.149045781,0.152418802,0.15549358,0.159294878,0.161119098,0.159264305,0.159600895,0.16055395,0.161014026,0.16165378,0.161820149
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Secondary Energy|Electricity|Oil","EJ/yr",0.118035,0.0845992,0.0745422,0.0838166,0.1068761,0.171898,0.2243021,0.2591565,0.2612081,0.2607571,0.2592985,0.272182,0.2637967,0.2604782,0.240975,0.2233534,0.20941381
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Secondary Energy|Liquids|Oil","EJ/yr",19.7328,19.418,18.2318,17.4346,16.35987,15.38812,14.62323,14.36172,14.31829,14.39749,14.617988,14.651204,14.5770191,14.491417,14.337882,14.201636,14.0039565
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Transportation","EJ/yr",13.90623333,13.81279246,13.04697051,12.509074,12.28566648,12.49247989,12.76242921,13.14670979,13.54363098,13.94771281,14.29545763,14.54398788,14.82341505,15.11445838,15.36739098,15.58724887,15.78018336
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Primary Energy|Coal","EJ/yr",3.670564588,3.679876363,3.19490341,3.546529667,3.721256913,3.351082383,2.804331064,2.229360097,1.764789594,1.363088689,1.026133697,0.76310168,0.71096042,0.65908479,0.6053987,0.554085136,0.500393906
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Industry","EJ/yr",11.41626346,11.96940715,12.26668429,12.55803907,12.93170457,13.36051808,13.80176126,14.18452366,14.55363546,14.89117722,15.17005768,15.35809357,15.54378842,15.69833583,15.80958766,15.88799485,15.95466855
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Secondary Energy|Electricity|Coal","EJ/yr",0.775219,0.888308,0.780756,0.965839,1.03669,0.891874,0.688305,0.485214,0.325487,0.188974,0.079664,0,0,0,0,0,0
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Secondary Energy|Electricity|Gas","EJ/yr",1.378164,1.077349,1.046801812,1.107921667,1.177328777,1.405659829,1.692590756,1.95607518,2.08097574,2.05354638,2.17711797,2.41784538,2.66618717,2.86754081,2.86926877,2.77210642,2.73643424
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Primary Energy|Gas","EJ/yr",11.12403199,9.130813988,9.055007101,9.218612128,9.870682514,11.4904749,13.06948035,14.07334303,14.58360288,14.72922216,14.80553987,14.9582311,15.31878099,15.59258943,15.45113268,15.18132748,15.33847513
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Residential and Commercial","EJ/yr",13.03695722,13.69690499,13.90260138,14.21639069,14.56338212,14.88687138,15.23558361,15.56620478,15.88917809,16.13665782,16.26318779,16.25522668,16.25248157,16.20442261,16.09427067,15.92255034,15.7341871
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Secondary Energy|Electricity|Biomass","EJ/yr",0.367518,0.4567239,0.51038846,0.56246384,0.59611701,0.6344128,0.6795014,0.7506296,0.8427422,0.9288841,1.0221171,1.1696504,1.2656648,1.356039,1.46366,1.600529,1.762611
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Industry|Non-ferrous metals","EJ/yr",0.111279591,0.112170055,0.112894815,0.112780868,0.112213031,0.11176871,0.110908927,0.109531918,0.1078148,0.105674907,0.103264974,0.100768197,0.098009467,0.09493348,0.091449134,0.087717482,0.083565091
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Transportation|Aviation|Passenger","EJ/yr",1.876627,1.919603,1.91965,1.924473494,2.041844056,2.147944006,2.24246524,2.320845298,2.375618976,2.422353979,2.45612187,2.47748435,2.52162834,2.57593027,2.62431588,2.66664962,2.69811126
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",4.453443567,6.434661537,7.928735087,9.056860587,10.29976675,11.44094466,12.56318408,13.69625891,14.79052196,15.86393796,16.7375474,17.4349765,17.7957047,18.0792185,18.4298484,18.6876262,18.7363695
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Transportation|Rail","EJ/yr",0.2989752,0.326247612,0.3311048,0.33271981,0.3407843,0.3542096,0.3691364,0.383083,0.3967773,0.4090916,0.4208982,0.4315302,0.4410889,0.4494855,0.4569767,0.4630858,0.4693533
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Transportation|Road|Passenger","EJ/yr",8.305342323,7.968215259,7.116941046,6.49067035,6.019739419,5.969616342,5.973024052,6.071665778,6.193487091,6.317204392,6.422736735,6.491182274,6.540180261,6.573093463,6.582927466,6.570146685,6.534256168
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Industry|Chemicals","EJ/yr",1.778503753,1.835418172,1.87249377,1.890476714,1.899560771,1.914796397,1.928031605,1.936549447,1.943357807,1.94734583,1.947363211,1.944293311,1.942424705,1.93958002,1.932672517,1.921447439,1.90740575
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Industry|Cement","EJ/yr",0.0657405,0.063511,0.064034,0.0746042,0.08472274,0.08954682,0.091749916,0.09387481,0.094936,0.095815573,0.095672413,0.094771562,0.094373904,0.094060736,0.093458008,0.092722118,0.091699252
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Industry|Steel","EJ/yr",1.744386456,1.605383346,1.573345456,1.565390919,1.597227581,1.600613846,1.573856882,1.52280392,1.465003172,1.402110502,1.333762082,1.265622998,1.195173486,1.123315599,1.049010291,0.976185996,0.901487447
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Transportation|Road|Freight","EJ/yr",1.7823785,1.978069986,2.070387363,2.107742239,2.162389214,2.230186637,2.310945349,2.431448281,2.568777921,2.7116372,2.856880821,2.990455671,3.126120101,3.264127641,3.40233982,3.536608621,3.68638161
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Transportation|Aviation","EJ/yr",1.876627,1.919603,1.91965,1.924473494,2.041844056,2.147944006,2.24246524,2.320845298,2.375618976,2.422353979,2.45612187,2.47748435,2.52162834,2.57593027,2.62431588,2.66664962,2.69811126
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|EU-15","Final Energy|Transportation|Maritime","EJ/yr",1.64291031,1.6206566,1.6088873,1.65346811,1.720909492,1.790523302,1.866858173,1.93966743,2.00896969,2.08742564,2.13882,2.15333538,2.19439745,2.25182151,2.30083111,2.35075814,2.39208102
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Secondary Energy|Electricity|Oil","EJ/yr",0.00492585,0.00615983,0.00718537,0.01060204,0.01521156,0.01910138,0.02312609,0.02955454,0.03465256,0.03594148,0.03709422,0.02757551,0.02763338,0.02911665,0.03017658,0.03108002,0.03101797
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Secondary Energy|Liquids|Oil","EJ/yr",0.747968,0.7812043,0.7991016,0.8280513,0.8429566,0.8580177,0.8704666,0.9074247,0.9498369,0.9766435,1.00520659,0.95633524,0.94831616,0.94641271,0.94844503,0.9568662,0.9654442
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Transportation","EJ/yr",0.502673771,0.527686995,0.553222817,0.586140725,0.613646004,0.646673412,0.673431159,0.712463292,0.760120673,0.804175889,0.848171765,0.87378004,0.905215939,0.934513868,0.961548876,0.986548314,1.008890243
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Primary Energy|Coal","EJ/yr",1.283760524,1.168811366,1.115439496,1.10026012,1.141417795,1.161122449,1.162571097,1.14979174,1.136954838,1.112058401,1.087091537,1.049000604,0.985281597,0.965050029,0.942675169,0.92068213,0.884373122
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Industry","EJ/yr",1.587613225,1.602332068,1.623224533,1.683529133,1.749357181,1.796137316,1.82490734,1.847443392,1.869049961,1.879045459,1.883831823,1.873381612,1.861783024,1.84559188,1.825241399,1.80174075,1.774407221
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Secondary Energy|Electricity|Coal","EJ/yr",0.21681,0.208191,0.219787106,0.222019237,0.227881312,0.237053349,0.245289375,0.249926444,0.263415512,0.271224669,0.279246866,0.283271068,0.272442183,0.274175485,0.273819882,0.270520361,0.263000862
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Secondary Energy|Electricity|Gas","EJ/yr",0.165794,0.1835256,0.199030948,0.247753861,0.310155355,0.37508377,0.434945271,0.507954954,0.574364688,0.600301298,0.628688478,0.660165313,0.669343715,0.654565034,0.635080441,0.614829419,0.585834363
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Primary Energy|Gas","EJ/yr",1.93972205,2.05994283,2.171343323,2.409364365,2.560591295,2.678454524,2.761414916,2.860460946,2.925192218,2.901730103,2.893885085,2.917686674,2.88267642,2.802731036,2.705032561,2.592387707,2.473598008
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Residential and Commercial","EJ/yr",1.062199136,1.093451445,1.157942116,1.246623203,1.306451001,1.339502557,1.353706272,1.365258222,1.378622294,1.380845504,1.380242173,1.367658121,1.348336097,1.325787782,1.298778188,1.267062054,1.241956842
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Secondary Energy|Electricity|Biomass","EJ/yr",0.00225003,0.002929103,0.003925627,0.005419925,0.007135328,0.007604206,0.007956841,0.010328505,0.013970741,0.018648144,0.022989701,0.027715168,0.031607769,0.037372178,0.045083564,0.053463899,0.062632409
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Industry|Non-ferrous metals","EJ/yr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.01349591,0.01632922,0.01948113,0.023125332,0.02775312,0.031762623,0.035034855,0.037605888,0.039772982,0.041131233,0.042733353,0.042406113,0.044137702,0.046075446,0.047967634,0.049789035,0.051286338
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.050812589,0.140695563,0.249241236,0.337525389,0.429787975,0.513210222,0.57902421,0.611086146,0.650215535,0.708397416,0.755965357,0.809557252,0.85739869,0.891172435,0.920579352,0.943588561,0.975007861
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Transportation|Rail","EJ/yr",0.05252042,0.06016368,0.068097497,0.077395363,0.087046275,0.09653389,0.104998467,0.112286817,0.120371599,0.126947632,0.133699124,0.13755171,0.14289221,0.14765653,0.15226347,0.15652139,0.1605567
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Transportation|Road|Passenger","EJ/yr",0.297810075,0.29513902,0.290138789,0.290566988,0.286599321,0.29205043,0.295700357,0.310244278,0.329781131,0.347488506,0.364022852,0.373398171,0.382362099,0.39018917,0.397053514,0.402748436,0.406548689
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Industry|Chemicals","EJ/yr",0.225418655,0.229329493,0.229761592,0.225988124,0.218912218,0.217312576,0.218076178,0.219223528,0.2209352,0.222962422,0.226077484,0.228747143,0.231011183,0.232742657,0.233665137,0.233539535,0.232315878
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Industry|Cement","EJ/yr",0.00615359,0.00645392,0.00696693,0.008326537,0.009496149,0.01001928,0.01019308,0.010197788,0.010145768,0.009990059,0.009813637,0.009588987,0.009430537,0.009262649,0.009074403,0.008869949,0.008651086
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Industry|Steel","EJ/yr",0.602709731,0.537971079,0.468791723,0.419907595,0.397091418,0.372733609,0.346979191,0.32013662,0.293612463,0.268683319,0.244332905,0.22208591,0.201849553,0.18293051,0.165613184,0.14967323,0.134922702
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Transportation|Road|Freight","EJ/yr",0.124457038,0.140748602,0.159245751,0.176387123,0.191428587,0.203909605,0.213931665,0.227345163,0.244199957,0.262004103,0.280354837,0.294539112,0.30916435,0.323007991,0.33580854,0.348158353,0.360418901
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Transportation|Aviation","EJ/yr",0.01349591,0.01632922,0.01948113,0.023125332,0.02775312,0.031762623,0.035034855,0.037605888,0.039772982,0.041131233,0.042733353,0.042406113,0.044137702,0.046075446,0.047967634,0.049789035,0.051286338
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Eastern","Final Energy|Transportation|Maritime","EJ/yr",0.014390328,0.015306473,0.01625965,0.018665919,0.020818701,0.022416864,0.023765815,0.024981145,0.025995003,0.026604416,0.027361599,0.025884934,0.026659578,0.02758473,0.028455719,0.029331099,0.030079615
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Secondary Energy|Electricity|Oil","EJ/yr",0.005183916,0.00655447,0.00536663,0.00635127,0.00727233,0.00828613,0.00901145,0.01149355,0.01281561,0.01403265,0.01535076,0.01584589,0.0170451,0.019494958,0.022517748,0.024631534,0.026660136
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Secondary Energy|Liquids|Oil","EJ/yr",2.27771,2.493733,2.4865384,2.5112789,2.5172308,2.5274053,2.5336855,2.5764231,2.6083727,2.64432064,2.68103997,2.69911078,2.7084813,2.7252615,2.7436438,2.7684341,2.7902949
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Transportation","EJ/yr",1.626846901,1.7879913,1.795678988,1.817064115,1.851263328,1.914331325,1.979199976,2.065285318,2.145066565,2.221292647,2.292153987,2.360203087,2.424124729,2.482719241,2.535493534,2.582894725,2.623808073
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Primary Energy|Coal","EJ/yr",1.98028548,1.92865328,2.030442256,2.158759169,2.347405665,2.468341675,2.540513629,2.553517492,2.582756144,2.546450375,2.544838966,2.527027536,2.488185952,2.389724001,2.311853551,2.239671081,2.177291489
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Industry","EJ/yr",1.790534932,2.090606727,2.28473261,2.520503288,2.745380257,2.92836505,3.0796401,3.200953308,3.289122731,3.357839087,3.409270205,3.449756478,3.478317846,3.494266193,3.499893762,3.495432237,3.481581782
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Secondary Energy|Electricity|Coal","EJ/yr",0.475717,0.465251,0.522684451,0.547255941,0.575390178,0.624036325,0.669817433,0.697458713,0.753228995,0.777759577,0.812553422,0.841701231,0.860800768,0.841532974,0.829049549,0.814333276,0.805426093
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Secondary Energy|Electricity|Gas","EJ/yr",0.3775103,0.4766582,0.516286496,0.572967752,0.630821235,0.709034389,0.781703386,0.873294932,0.942631565,0.956723817,0.933406371,0.948073775,0.960387568,0.959818437,0.948823999,0.931405243,0.907476268
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Primary Energy|Gas","EJ/yr",2.069538866,2.559011695,2.8030192,3.197422777,3.515661666,3.821228435,4.09665512,4.389409914,4.561943708,4.641403617,4.634101886,4.688081326,4.719703674,4.740662804,4.703468377,4.625165631,4.529753465
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Residential and Commercial","EJ/yr",1.622292526,1.848125233,2.002690148,2.271929092,2.507939325,2.634448734,2.720612549,2.789983243,2.832285867,2.8613826,2.8830672,2.901921761,2.91374855,2.913827937,2.901684794,2.877426582,2.855876526
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Secondary Energy|Electricity|Biomass","EJ/yr",0.00144906,0.003185886,0.004007754,0.005199132,0.006312094,0.007140877,0.007698676,0.010416287,0.014431179,0.019478129,0.025956757,0.031572736,0.037928052,0.045716718,0.05707887,0.06834742,0.08139465
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Industry|Non-ferrous metals","EJ/yr",0.016872032,0.019316401,0.020784742,0.021895103,0.022682433,0.0232224,0.023520963,0.023576234,0.023421148,0.023040965,0.022492623,0.02177522,0.020933031,0.019986874,0.019018021,0.018033443,0.017058682
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.23576,0.287175,0.314391,0.341501894,0.382958996,0.41753278,0.448115327,0.471318147,0.486507689,0.498252964,0.509603792,0.522781318,0.538387412,0.554805673,0.570373322,0.584945054,0.596505036
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.495446986,0.7274369,0.942158823,1.105585284,1.251622684,1.362008728,1.453390941,1.476403472,1.539206502,1.624719331,1.719839091,1.78955257,1.86832398,1.91642571,1.96672079,2.0134571,2.05908458
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Transportation|Rail","EJ/yr",0.020727691,0.024680443,0.0265728,0.027736774,0.02938387,0.031426227,0.033511738,0.035273645,0.03694537,0.03844846,0.03980837,0.04106493,0.04212824,0.04297485,0.043733,0.04439385,0.04502079
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Transportation|Road|Passenger","EJ/yr",1.023210362,1.070021039,1.012219171,0.973252967,0.936250315,0.937189806,0.944205724,0.975489992,1.008373802,1.040855759,1.069278679,1.093655941,1.112065751,1.125225451,1.134612339,1.140420361,1.142246586
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Industry|Chemicals","EJ/yr",0.196075664,0.223244202,0.23863158,0.247780532,0.250950727,0.253747948,0.254960709,0.252342586,0.245427765,0.237572599,0.229993541,0.222486592,0.214766697,0.20685193,0.198930228,0.191012223,0.183229113
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Industry|Cement","EJ/yr",0.0251976,0.0252181,0.02598549,0.030344346,0.034307635,0.035647795,0.03586397,0.035602962,0.035000501,0.034206081,0.033364609,0.032555367,0.031896489,0.031246547,0.030580368,0.029918446,0.029216126
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Industry|Steel","EJ/yr",0.454956092,0.478854449,0.489630599,0.513703309,0.543863342,0.559563124,0.559871855,0.547417579,0.526144617,0.499672215,0.471043866,0.440985966,0.411107466,0.38172172,0.35386319,0.327316858,0.302005982
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Transportation|Road|Freight","EJ/yr",0.28069397,0.333448108,0.367378167,0.391555146,0.412873345,0.433570993,0.454203016,0.480360849,0.507794439,0.53576343,0.56316976,0.590241651,0.615956623,0.640393716,0.663917755,0.686701226,0.710495397
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Transportation|Aviation","EJ/yr",0.23576,0.287175,0.314391,0.341501894,0.382958996,0.41753278,0.448115327,0.471318147,0.486507689,0.498252964,0.509603792,0.522781318,0.538387412,0.554805673,0.570373322,0.584945054,0.596505036
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Europe_Non_EU","Final Energy|Transportation|Maritime","EJ/yr",0.066454878,0.07266671,0.07511785,0.083017334,0.089796803,0.094611519,0.099164171,0.102842685,0.105445265,0.107972035,0.110293387,0.112459247,0.115586703,0.119319551,0.122857118,0.126434233,0.129540265
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|European Free Trade Association","Secondary Energy|Electricity|Oil","EJ/yr",0.000245872,0.000183885,0.000116913,0.000181743,0.000264193,0.000307836,0.000452809,0.000661706,0.000648162,0.000616547,0.000603393,0.000610021,0.000666321,0.00073479,0.000683154,0.000636564,0.000551037
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|European Free Trade Association","Secondary Energy|Liquids|Oil","EJ/yr",0.80125875,0.77624793,0.73387301,0.71914133,0.70030855,0.68238227,0.67421896,0.673259475,0.675833494,0.68065088,0.690169756,0.697196142,0.70372976,0.71150762,0.71827631,0.72427315,0.72646955
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|European Free Trade Association","Final Energy|Transportation","EJ/yr",0.563779376,0.560799446,0.534176529,0.518733485,0.513301048,0.519841421,0.531184447,0.545181444,0.559456358,0.574119437,0.589370247,0.604041216,0.618602293,0.632349884,0.643927371,0.653407463,0.661025021
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|European Free Trade Association","Primary Energy|Coal","EJ/yr",0.042776628,0.042528396,0.040087329,0.039291147,0.042420962,0.047065284,0.054104934,0.061466381,0.066507443,0.068903091,0.070748843,0.072983962,0.075888043,0.07844031,0.078852972,0.078411759,0.078935974
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|European Free Trade Association","Final Energy|Industry","EJ/yr",0.805572872,0.869229474,0.898226511,0.916352695,0.932326419,0.956963118,0.987380575,1.014874487,1.039728613,1.059774451,1.077465584,1.092253739,1.104168946,1.111560911,1.113301273,1.109927697,1.10320276
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|European Free Trade Association","Secondary Energy|Electricity|Coal","EJ/yr",0.00152794,0.00166047,0.002144913,0.002613607,0.0033178,0.004353812,0.006498164,0.009315824,0.011771932,0.013431649,0.014985974,0.016805301,0.019201824,0.021321297,0.022358878,0.022978067,0.024182445
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|European Free Trade Association","Secondary Energy|Electricity|Gas","EJ/yr",0.00335754,0.00403205,0.004546104,0.006577073,0.009174127,0.012757061,0.020019407,0.033784272,0.045212786,0.054315407,0.064254179,0.076477055,0.094724721,0.119125164,0.136418448,0.148695027,0.158548476
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|European Free Trade Association","Primary Energy|Gas","EJ/yr",0.354024015,0.338031399,0.333062346,0.321721048,0.315490541,0.34757612,0.394175354,0.438797248,0.469385407,0.485528125,0.495332441,0.512878493,0.538997559,0.570717363,0.591264653,0.605492493,0.626278654
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|European Free Trade Association","Final Energy|Residential and Commercial","EJ/yr",0.652346791,0.72126476,0.741623731,0.765389618,0.785221438,0.79987524,0.819007648,0.836926513,0.853733512,0.865855697,0.874013299,0.877286171,0.877094283,0.872624718,0.864101202,0.85124552,0.835980029
