sector.eos,mean,p10,p25,p50,p75,p90
1-fossil,0.408832039566377,-0.061871207763058,0.133565276645596,0.326554191743129,0.629024310003096,0.806529047712961
2-utility,0.255108033305011,-0.345539413537094,-0.0662286149887205,0.223477993299294,0.646848611593073,0.852208788884276
2_3-manufacturing,0.37415340639465,-0.00559144103506727,0.1985945935661,0.357471775296251,0.635865846613118,0.78567223533244
5-transportation,0.551574872363522,0.108387739091848,0.321689689711872,0.472038898739484,0.621095965009166,1.05604822721
6-agric. etc,0.451153917482811,0.0785425127200745,0.202368781032738,0.364946149878658,0.650114818066071,0.994997013084467
7_8_9-services,0.656091276491921,0.272595172039193,0.42846237616086,0.63571635189173,0.844595677074086,1.07346531572366
