"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Final Energy|Transportation|Road|Freight","EJ/yr",0.414065982,0.45262463346,0.47719701622,0.48948470093,0.49704652174,0.4985378492,0.4948668358,0.48985544,0.482820263,0.474654165,0.464970817,0.453709033,0.440774542,0.426880605,0.412243247,0.397176425,0.38376935
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Final Energy|Transportation|Road|Passenger","EJ/yr",0.866261186,0.811506100057,0.761796869797,0.673338691758,0.587887770878,0.5493486854936,0.51650404104,0.48981363345,0.46819575548,0.44926259961,0.43000631475,0.41074881767,0.39180743124,0.37338933768,0.35513172476,0.33708830979,0.32027774722
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Primary Energy|Coal","EJ/yr",3.40188892289889,3.46515296644653,3.15827572341849,2.80079842151035,2.49148307553813,2.18857128626309,1.87946895871612,1.75209820951658,1.60290931020372,1.45368831853119,1.30880073199548,1.16341264491201,1.01251069991072,0.878555758830787,0.768608913658541,0.669367770454987,0.579757534633662
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Primary Energy|Gas","EJ/yr",1.94343065548594,2.01482936288723,2.17590910828172,2.24153543875992,2.31329846856343,2.41582332036126,2.52671784142805,2.6155806280282,2.58838142687058,2.3490541763924,2.20748273216864,2.08967771371652,2.04505899949002,1.99432398545313,1.93814120015604,1.83709018206264,1.72339651562357
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Secondary Energy|Electricity|Biomass","EJ/yr",0.0110245,0.00747504,0.0067973330713,0.0101048212194,0.0131268771663,0.0139709377929,0.016620935188,0.019384129245,0.025101058517,0.033598220871,0.037928725999,0.04306718491,0.04454617315,0.047725987294,0.0533532392769999,0.061259752602,0.067844676414
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Secondary Energy|Electricity|Coal","EJ/yr",0.754854,0.828665,0.7401990272772,0.6401990667308,0.540199145898,0.440199258196,0.340199487689,0.315200637167,0.290202778723,0.265199956768,0.24020106631,0.21520016831,0.19020013086,0.16520012934,0.14020018482,0.11520028847,0.09021016802
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Secondary Energy|Electricity|Gas","EJ/yr",0.53633795,0.57579704,0.6226123822311,0.6093643910843,0.594582118772,0.583055296597,0.593486395699,0.611916243573,0.605409065954,0.495017573377,0.453947033261,0.411705830279,0.410613291644,0.403585300025,0.395564420394,0.37723648531,0.351388881555
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.1284547504,0.3377981197,0.5594038407,0.7179037557,0.8639229337,0.9767141088,1.053803873,1.026784214,1.006085955,1.064179135,1.065315596,1.07867913,1.03648985,0.98938601,0.92142645,0.86656496,0.82899829
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Secondary Energy|Electricity|Oil","EJ/yr",0.03531412,0.01991468,0.02187305,0.02748035,0.0321249,0.0357126,0.045396,0.0515271,0.0577202999999999,0.06380803,0.06374928,0.06873575,0.06798531,0.07151682,0.07948192,0.08604671,0.08708293
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|South Korea","Secondary Energy|Liquids|Oil","EJ/yr",4.524403,4.454402,4.362994,4.1862721,3.9076842,3.6125925,3.3425384,3.1021343,2.8937133,2.70440933,2.55927673,2.41592927,2.2622477,2.1296923,2.0248587,1.9321403,1.84320919
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Industry","EJ/yr",6.399106972773,7.58029067674,8.969360133836,10.57630983925,12.0070060834168,13.1563571692885,14.1396587331164,14.9822956297003,15.7350540777167,16.3804967567249,16.8820201255019,17.2510336884928,17.5076813003081,17.6273073605897,17.6672350328889,17.653440861737,17.6708139881859
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Industry|Cement","EJ/yr",0.0622017999999999,0.06309471,0.06416897,0.08071853,0.098598594,0.107446289,0.1123908952,0.1148114754,0.1175114572,0.1199068372,0.1207080877,0.12095953784,0.12076641067,0.11893588517,0.11702666069,0.1152862422,0.11576942546
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Industry|Chemicals","EJ/yr",0.409653994,0.4528486981,0.5187382877,0.6151302348,0.7223229127,0.81957057442,0.91254401265,1.005093481869,1.104878937775,1.2045954040107,1.2984409262045,1.38825556646172,1.47409188295657,1.55222340085289,1.62085881734449,1.67683000978069,1.722135040986
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Industry|Non-ferrous metals","EJ/yr",0.032075568658,0.0429468635359999,0.054843850565,0.06541095133,0.073374756533,0.0793212656055,0.0836890832599,0.08682665516552,0.0886959312291,0.0894988860686,0.089310471029,0.088181215361,0.086307401752,0.083680365948,0.080564505586,0.077157241835,0.073643845536
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Industry|Steel","EJ/yr",0.26196214955,0.40057849149,0.581082702347,0.771592535468,0.9331661478538,1.058316478058,1.152633303831,1.219933292709,1.263731419187,1.287342968227,1.288944561743,1.270977341381,1.239258409049,1.191903793305,1.137055944946,1.078478880762,1.020783765382
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Residential and Commercial","EJ/yr",3.164669055081,3.40212829364733,3.80317659589638,4.36238288487871,4.94314809114024,5.40767602296939,5.83886745054495,6.26298125164821,6.6819061298884,7.079220592282,7.425311495978,7.7054596788689,7.9552821108113,8.1142665493761,8.2278732009628,8.3087138704944,8.4324429036431
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Transportation","EJ/yr",6.866188855,7.2592450538555,7.5584866442842,8.0267736342798,8.54927260035395,9.0178927381924,9.493491670664,10.013606814783,10.566752737672,11.119108698325,11.63771468963,12.13015437014,12.613330320952,13.061501661785,13.506307150502,13.949692001049,14.45119470219
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Transportation|Aviation","EJ/yr",0.970102,1.121225,1.297004,1.519980411527,1.80159407219,2.0495973813,2.288929467,2.515165758,2.731762803,2.94176093,3.14253319,3.33470884,3.52359047,3.70259709,3.87714275,4.04713291,4.22614294
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.970102,1.121225,1.297004,1.519980411527,1.80159407219,2.0495973813,2.288929467,2.515165758,2.731762803,2.94176093,3.14253319,3.33470884,3.52359047,3.70259709,3.87714275,4.04713291,4.22614294
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Transportation|Maritime","EJ/yr",2.67697248,2.7880891,2.8327783,3.0921696702,3.343232134,3.529908137,3.71112118,3.8787882,4.04807216,4.21830384,4.37427208,4.51861061,4.66668627,4.80444924,4.94418609,5.08654493,5.27253208
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Transportation|Rail","EJ/yr",0.098840375,0.107139299,0.110056354,0.11436685,0.12088869,0.12823316,0.1361113,0.14505119,0.15388527,0.1625711,0.17081598,0.17845021,0.18599399,0.19266585,0.19926691,0.20576772,0.21504479
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Transportation|Road|Freight","EJ/yr",1.34301512,1.5343932743056,1.7094527764298,1.8099193953424,1.88399641705365,1.958650916184,2.05287505435,2.16820507323,2.3077281406,2.4564556059,2.6014152667,2.7373728526,2.8665049623,2.9899120665,3.1139848644,3.2407415025,3.3675503887
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Final Energy|Transportation|Road|Passenger","EJ/yr",1.77725888,1.7083983805499,1.6091952138544,1.4903373072104,1.3995612871103,1.3515031437084,1.304454669314,1.306396593553,1.325304364072,1.340017222425,1.34867817293,1.36101185754,1.370554628652,1.371877415285,1.371726536102,1.369504938549,1.36992450349
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Primary Energy|Coal","EJ/yr",4.55417416559983,4.78055705454658,4.6295960941214,5.25316707240055,6.05940141671995,6.83991413766321,7.60769281476678,8.39427649236377,8.83536543111129,9.22401667245311,9.51509131527991,9.77587122803788,9.72126284906667,9.99807867036008,10.1115836601125,10.2164878791402,10.3794025702614
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Primary Energy|Gas","EJ/yr",5.07275331688869,5.55378657749448,6.13151685030175,7.16273399054922,8.11143727826431,8.93741072424992,9.66665862816929,10.6131502636619,11.6381580870754,12.0597491806198,12.5246203594431,12.8775392178811,13.4207384856024,13.7502805621234,14.1103556318465,14.298841952203,14.3486771688679
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Secondary Energy|Electricity|Biomass","EJ/yr",0.034582,0.03283988,0.0496446794,0.0716395979,0.0949853029,0.100150051,0.1028067911,0.1221608197,0.1612978703,0.1987433747,0.2267367631,0.2464153753,0.255565867,0.2761876473,0.310791532,0.347787017,0.391488393
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Secondary Energy|Electricity|Coal","EJ/yr",1.087,1.15484,1.10006142356,1.24897187276,1.3858020331,1.52010214255,1.64456222863,1.82257236896,1.87257340011,1.92257480348,1.97257624508,2.02257747127,2.00199757078,2.12257771794,2.17257684733,2.22257686989,2.27257693855
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Secondary Energy|Electricity|Gas","EJ/yr",1.417618,1.568028,1.7336222433,1.9601897625,2.172610413,2.3381018783,2.4803302428,2.7687793365,3.1564582014,3.2968582583,3.493914348,3.6424666656,3.9371333833,4.1400971116,4.3973157617,4.6224666604,4.7906038155
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.60263948881,1.4148202417,2.6658971921,3.7476660301,4.7911623701,5.7418213921,6.591372857,7.15682603,7.65493186,8.4024466,9.04160071,9.61563762,10.13611393,10.35183125,10.4273487,10.4738825,10.61583267
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Secondary Energy|Electricity|Oil","EJ/yr",0.0435773999999999,0.0481944,0.0587561999999999,0.0855910999999999,0.1202188,0.1381075,0.1560216,0.1949031,0.2412424,0.2587947,0.2594895,0.2571565,0.2477378,0.2481568,0.261842,0.2645525,0.217855
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Southeast Asia","Secondary Energy|Liquids|Oil","EJ/yr",9.72232,10.393708,10.868753,11.49335,11.904681,11.964327,11.987351,12.205132,12.5946742,12.9589833,13.323673,13.6168197,13.8632038,14.11738,14.398296,14.678823,14.9743071
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Industry","EJ/yr",1.486295511941,1.4131331720381,1.3339021166727,1.3145526978482,1.3206672617109,1.2838088561253,1.2419739823778,1.1784605566193,1.11111008220562,1.04862483971825,0.984388330245328,0.92639182674517,0.876794760386594,0.831277554849569,0.792070150252316,0.757680150560065,0.729140152072385
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Industry|Cement","EJ/yr",0.00677585,0.00601823,0.00525525,0.0059326979,0.00676598882,0.0068479352499999,0.006656664751,0.0063352048149999,0.006055356699999,0.0057806019379999,0.005467871209,0.0051675573709999,0.0048852446234,0.004606064764539,0.0043736065425,0.0041801976996,0.004095185701
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Industry|Chemicals","EJ/yr",0.181305031041,0.183252817373,0.182802118918,0.192344487126,0.205548027025,0.2090166613092,0.2069588320574,0.20487631504099,0.20495459950729,0.204350987436152,0.200791369393928,0.19590189648507,0.192030776295564,0.189371881899609,0.187108329375576,0.184777512039905,0.183276326865705
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Industry|Non-ferrous metals","EJ/yr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Industry|Steel","EJ/yr",0.33315285608,0.275337330648,0.218761934684,0.185345026346,0.1698182565154,0.1549815427977,0.1506403245601,0.1349407984772,0.1177484530798,0.1030678109901,0.0903556896834,0.0801238132091,0.07188018585663,0.06540886155042,0.06125604728224,0.05690083458856,0.05187943311268
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Residential and Commercial","EJ/yr",0.52701062,0.584525666078,0.62719534573,0.6417291464,0.6265424779,0.5915361669,0.5488891631,0.5047834206,0.4625317621,0.4232108968,0.3878318733,0.3556978729,0.3271411125,0.3028248657,0.2821760465,0.2646325458,0.2519321774
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Transportation","EJ/yr",0.735900648,0.6972787891387,0.68607273212919,0.65398338311139,0.61492942021128,0.5801975386628,0.5458891994634,0.5150469441553,0.4885279864576,0.4646249107154,0.4416475370577,0.4207761621048,0.4027718500611,0.3864242874998,0.372528339745,0.3611337130681,0.3532607554521
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Transportation|Aviation","EJ/yr",0.1270547,0.1250743,0.12313009,0.1214126452532,0.121664121181,0.11787607047,0.1124313125,0.106295574,0.0999103168,0.0937696942,0.0879192703,0.082509336,0.0777855931,0.0736673558,0.0702202567,0.067392431,0.0652651449
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.1270547,0.1250743,0.12313009,0.1214126452532,0.121664121181,0.11787607047,0.1124313125,0.106295574,0.0999103168,0.0937696942,0.0879192703,0.082509336,0.0777855931,0.0736673558,0.0702202567,0.067392431,0.0652651449
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Transportation|Maritime","EJ/yr",0.157516587,0.156167874,0.15091882,0.15546173428,0.15775968319,0.1559555944,0.1529232403,0.149031645,0.145146143,0.141561305,0.137862138,0.134213215,0.131222696,0.128377182,0.126028646,0.124195167,0.123660953
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Transportation|Rail","EJ/yr",0.01116138,0.0114211025,0.011161277,0.010801045,0.010831838,0.010747443,0.010634424,0.010418588,0.010175185,0.009865305999999,0.009561704,0.009242319999999,0.008945128,0.008697807,0.008517968,0.008373485,0.008382835
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Transportation|Road|Freight","EJ/yr",0.215445011,0.2223970596387,0.22168894181819,0.21139780371219,0.19551335173648,0.1790472764387,0.1657848036668,0.154885156768,0.146104729905,0.138490790067,0.13128078563,0.124499396964,0.118651989686,0.113437453697,0.108976146427,0.105302642341,0.102292388173
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Final Energy|Transportation|Road|Passenger","EJ/yr",0.22472297,0.182218453,0.179173603311,0.154910154866,0.1291604261038,0.1165711543541,0.1041154189966,0.0944159803873,0.0871916117526,0.0809378154484,0.0750236391277,0.0703118941408,0.0661664432751,0.0622444890028,0.058785322618,0.0558699877271,0.0536594343791
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Primary Energy|Coal","EJ/yr",1.8716828277515,1.71539599354335,1.51247880881223,1.40184937543221,1.36160559543818,1.29159349111797,1.23028979743943,1.16880311715597,1.11621055909567,1.07624442019026,1.02464999061141,0.95304457886719,0.806789214922568,0.779087188956653,0.75826661087241,0.73440917973718,0.69167991026372
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Primary Energy|Gas","EJ/yr",0.8176632954641,0.838170316719967,0.844604740370746,0.88251181542466,0.894951570150289,0.894496544991884,0.889276155495836,0.89044703899828,0.850387819139998,0.725013960223182,0.644981777508689,0.583876441306474,0.566445562667107,0.535691495246869,0.519402782969029,0.503111165621032,0.480262295131773
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Secondary Energy|Electricity|Biomass","EJ/yr",0.0111767,0.007070858,0.00881739954,0.0123777698399999,0.01320723347,0.011397884874,0.009928271705,0.010231058525,0.012159213123,0.014679079436,0.0154163449979999,0.016354012842,0.016788154518,0.016389684911,0.016554693483,0.016729296552,0.017403762194
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Secondary Energy|Electricity|Coal","EJ/yr",0.353294,0.332827,0.31236023181,0.312360344185,0.30694235174,0.283852352929,0.256297350426,0.237400345334,0.234113336583,0.238397329724,0.238684321663,0.226721316143,0.180805312644,0.180085304645,0.183508113156,0.1854560213702,0.1797230145104
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Secondary Energy|Electricity|Gas","EJ/yr",0.3124782,0.3310004,0.33877763144,0.34013111659,0.33255358685,0.31945631804,0.30550272927,0.30214384282,0.28898045975,0.23264647886,0.20164408126,0.175045062045,0.168534604249,0.155352524457,0.152251457071,0.151342101235,0.14873710855
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.04963088036,0.14417588676,0.26621393776,0.34766541576,0.40490945176,0.43689819036,0.4458836194,0.412523447,0.380846769,0.386978021,0.378548677,0.378512653,0.382379364,0.360953125,0.33122804,0.30836597,0.311856076
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Secondary Energy|Electricity|Oil","EJ/yr",0.03049497,0.02152203,0.01926886,0.0266349,0.0275080999999999,0.025071,0.0233668,0.0249131,0.02669078,0.0278512,0.02491201,0.02509779,0.02722849,0.02583059,0.0273628,0.02735352,0.02008848
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|Taiwan","Secondary Energy|Liquids|Oil","EJ/yr",1.9457491,1.8859384,1.8231243,1.7494699,1.5916584,1.3943415,1.204486,1.06110865,0.95635744,0.8693904,0.8061917,0.7428446,0.68142592,0.6219943,0.577985,0.54438379,0.5118386
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Industry","EJ/yr",15.5185914809,15.43634962021,15.69692400436,16.16154691907,16.731066626019,17.185160272114,17.478725980714,17.7466104087949,18.0317431578854,18.3765986583553,18.5240042807142,18.7149557795362,18.9234247574129,19.1155807143251,19.2815405662465,19.4398848131146,19.6237507626007
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Industry|Cement","EJ/yr",0.03898108,0.03384409,0.034047,0.03740007,0.041079109,0.04412851,0.0452180721,0.0466344834,0.0480810863,0.0499896772,0.0503487599,0.0513393903,0.0525977568,0.05389301301,0.0551294581,0.0563065179,0.0574764924
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Industry|Chemicals","EJ/yr",3.0777122977,3.1141104604,3.17486132544,3.20634087349,3.22300950662,3.25429568805,3.29318275471,3.32837300235,3.3575688927504,3.3907035969373,3.41411557918216,3.44355545321323,3.46890453262792,3.48504888115009,3.48988178652526,3.48577025800094,3.47539729141259
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Industry|Non-ferrous metals","EJ/yr",0.1329045361,0.13491993277,0.13745088326,0.13948246377,0.14067729784,0.141622985734,0.142391416033,0.1427387648259,0.142976468308,0.143099376301,0.143057202384,0.14268365316,0.141601519856,0.139643013284,0.136908606808,0.13365186758,0.13003430187
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Industry|Steel","EJ/yr",1.1458882571,0.94900813904,0.84407264666,0.84325402041,0.898838773259,0.93797335093,0.937698468561,0.916694568839,0.892282484934,0.873347596117,0.837514635148,0.801586317663,0.767025471129,0.735241736781,0.7054693159132,0.6771157740337,0.6490914519181
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Residential and Commercial","EJ/yr",20.2112688,19.972231744,20.48805398,21.52961904,22.51460905,23.09816954,23.32947398,23.57237826,23.86762685,24.18532125,24.13574105,24.123863249,24.104285245,24.04722992,23.912331113,23.722920038,23.47831792
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Transportation","EJ/yr",27.87322748,25.6390472262,23.22105934992,21.483190583621,20.57218022758,20.3945844195,20.2740424197,20.343708467,20.472060629,20.753152193,20.848345532,21.015727933,21.2322991,21.470173446,21.715821421,21.976015753,22.253243178
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Transportation|Aviation","EJ/yr",3.356268,3.177495,3.116369,3.154411440401,3.36863689117,3.4896078487,3.5417565207,3.54553922,3.505889279,3.485712046,3.427473619,3.431153116,3.47371513,3.5321565,3.59524316,3.66007694,3.72514761
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Transportation|Aviation|Passenger","EJ/yr",3.356268,3.177495,3.116369,3.154411440401,3.36863689117,3.4896078487,3.5417565207,3.54553922,3.505889279,3.485712046,3.427473619,3.431153116,3.47371513,3.5321565,3.59524316,3.66007694,3.72514761
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Transportation|Maritime","EJ/yr",1.7373046,1.5965091,1.530082,1.596527464,1.7036668442,1.762280812,1.795293731,1.81414042,1.82450047,1.85924011,1.82960996,1.82524456,1.84136147,1.87012833,1.90478029,1.94503904,1.99353862
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Transportation|Rail","EJ/yr",0.57396583,0.56939021,0.5447766,0.51221639,0.50650579,0.5209164,0.5409328,0.567051,0.5947539,0.6216726,0.6490049,0.6764902,0.703562,0.7295717,0.7547677,0.7790646,0.803311
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Transportation|Road|Freight","EJ/yr",7.8179881,7.4341931416,7.13760714842,6.75478409632,6.54111979081,6.2906290597,6.022816621,5.940861767,5.96903012,6.10314936,6.1925602,6.28466417,6.38635645,6.50030018,6.62849039,6.77146534,6.9311364
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Final Energy|Transportation|Road|Passenger","EJ/yr",14.38770095,12.8614597746,10.8922246015,9.4652511929,8.4522509114,8.3311502991,8.373242747,8.47611606,8.57788686,8.683378077,8.749696853,8.798175887,8.82730405,8.838016736,8.832539881,8.820369833,8.800109548
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Primary Energy|Coal","EJ/yr",11.6480461015649,9.37950581926856,5.14559738013921,6.09376805591776,5.02638383174261,4.04926010447916,3.08020863204171,2.09785639779742,1.09827603399489,0.802335482768683,0.76211893606259,0.71912931758596,0.673107398080479,0.625891864572495,0.58228190193714,0.54615216542533,0.51520857998112
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Primary Energy|Gas","EJ/yr",29.8314189053947,25.9218780584541,25.400832849592,25.9674056247571,27.5138098637632,28.9729982444493,29.4854520661244,30.1546262435545,30.4575323337532,28.3601971831581,26.3646501028773,25.1405395245244,25.0731328277707,25.4256143893076,25.6659038475646,25.4751041208192,25.081992434576
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Secondary Energy|Electricity|Biomass","EJ/yr",0.121701,0.1110331,0.17874248,0.2126394,0.26109387,0.29783706,0.38824149,0.51094253,0.67656779,0.8445213,1.0179967,1.243761,1.5116285,1.885171,2.371413,2.856222,3.361868
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Secondary Energy|Electricity|Coal","EJ/yr",3.68874,2.95875,1.49094,1.9054,1.5448,1.1842,0.82359,0.462985,0.10238,5.58691e-06,2.8503e-09,0,0,0,0,0,0
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Secondary Energy|Electricity|Gas","EJ/yr",6.24908,5.60161,5.614790141,5.713162597,6.007399909,6.125538796,6.208595876,6.441462731,6.535434679,5.261482362,4.769635191,4.482468193,4.640487347,4.838228021,4.92813861,4.78284987,4.52394633
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",4.011668314,7.367354664,10.984412472,12.950119412,14.807648332,16.467195092,18.0728547,19.3779455,20.7918076,22.9530567,24.5582244,25.8258315,26.2190969,26.2193852,26.0563864,25.8435237,25.5079777
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Secondary Energy|Electricity|Oil","EJ/yr",0.074282,0.0469068999999999,0.0512819999999999,0.0475328999999999,0.0692382,0.0990239,0.1445797,0.1746283,0.1830491,0.1776721,0.1458389,0.1459311,0.14774038,0.15358246,0.15731757,0.1451219,0.13841123
"GCAM 6.0 NGFS","Current Policies","GCAM 6.0 NGFS|USA","Secondary Energy|Liquids|Oil","EJ/yr",34.2081,31.84486,28.70425,26.32026,24.99553,23.22095,21.60584,20.555438,19.792607,19.26129,18.85447,18.29283,17.431041,16.535315,15.877767,15.522573,15.3998955
"GCAM 6.0 NGFS","Current Policies","World","Final Energy|Industry","EJ/yr",174.830262468145,189.937145254214,204.699585667923,220.691541205185,236.73187236017,251.607479844064,265.264339126557,277.508879126696,289.212388746749,300.347846480088,310.149687898001,319.157122844481,327.153304567766,333.450738447658,338.093427424579,341.374471345726,344.341336671079
"GCAM 6.0 NGFS","Current Policies","World","Final Energy|Industry|Cement","EJ/yr",1.31025374556,1.32142991232,1.3775585166,1.55596633033,1.74886286376,1.843412323143,1.892614224441,1.9207931377816,1.954794146648,1.9898162509456,2.0153529239453,2.0421174908667,2.06878051947356,2.0789863851111,2.066403817523,2.0523303549527,2.056488646197
"GCAM 6.0 NGFS","Current Policies","World","Final Energy|Industry|Chemicals","EJ/yr",23.4664874043048,25.2916032177702,26.7706274912699,27.6947569887669,28.1929961164784,28.757559294427,29.228979315919,29.4259774944505,29.3828949019433,29.1416152710463,28.8112534027605,28.4980309603039,28.1808348704132,27.8201820863256,27.4062754637497,26.9810040562932,26.5570543671724
"GCAM 6.0 NGFS","Current Policies","World","Final Energy|Industry|Non-ferrous metals","EJ/yr",3.4415607842253,4.0092181654086,4.4691368099596,4.815515651739,5.0820902722376,5.32110450129004,5.51462658039417,5.65600527909501,5.75532527636868,5.81992293338087,5.8577560019038,5.8693314486604,5.8504016448968,5.798438014648,5.7211832228811,5.6202669501015,5.4988427341185
"GCAM 6.0 NGFS","Current Policies","World","Final Energy|Industry|Steel","EJ/yr",37.9887310095732,37.5745108123655,36.6895760526253,36.2325764960115,36.9514606279875,37.328497673787,37.1014715466882,36.4453507685055,35.7157803567531,35.0483246785754,34.4056874240987,33.80649265301,33.2028965003155,32.4633142699856,31.5780613817562,30.5887455902791,29.5451992548792
